13,watts,watt
27,buses,bus
16,mangos,mango
1,dons,-2
1,tailwinds,tailwind
1,weekends,weekend
1,responders,responder
3,idiots,idiot
3,affaires,affaire
1,cultivars,cultivar
1,lottes,lotte
2,lions,lion
1,rots,-2
1,mixs,mix
1,embassies,embassy
4,bookmakers,bookmaker
4,inverters,inverter
1,supplications,supplication
3,nominations,nomination
7,societies,society
1,postmasters,postmaster
3,laureates,laureate
2,insides,inside
1,asses,ass
3,consoless,console
5,registrations,registration
1,ctcss,-2
3,njs,-2
1,dpss,-2
1,blockbusters,blockbuster
6,beaches,beach
1,chalcids,chalcid
3,storefronts,storefront
1,dampers,damper
1,racks,rack
1,scoreboards,scoreboard
15,toolboxes,toolbox
4,iterations,iteration
1,decals,decal
33,frequencies,frequency
2,pairings,pairing
2,tumors,tumor
1,poppers,popper
2,patrons,patron
1,pastels,pastel
2,armies,army
1,planos,plano
1,dracos,draco
1,tbss,-2
4,electrodes,electrode
2,gits,git
1,hes,-2
25,ils,-2
5,bachelors,bachelor
1,deds,ded
97,cos,-2
5,xxs,-2
1,wavelengths,wavelength
2,elss,-2
2,contingencies,contingency
1,olives,olive
3,stunts,stunt
2,economies,economy
5,wormholes,wormhole
2,suburbs,suburb
14,hms,-2
8,villas,villa
66,mos,-2
2,millions,million
1,doorbells,doorbell
1,crocodiles,crocodile
1,compensations,compensation
2,stops,stop
3,rupees,rupee
1,degradations,degradation
1,nomes,nome
1,ridges,ridge
135,ns,-2
1,safeguards,safeguard
3,toots,toot
3,pails,pail
6,periods,period
1,misdeeds,misdeed
1,junks,junk
1,brinks,brink
1,salutations,salutation
6,poms,pom
2,draws,draw
6,hobbyists,hobbyist
1,quarters,quarter
5,curricula,curriculum
18,indians,indian
5,canvass,canvas
4,plains,plain
14,pes,-2
1,doges,doge
81,us,-2
1,capita,caput
7,lotteries,lottery
1,curs,cur
2,cognates,cognate
17,accessories,accessory
4,hns,-2
7,cobs,-2
1,bucks,buck
4,landings,landing
1,footsteps,footstep
3,backlogs,backlog
1,ironsides,ironside
167,xls,-2
4,fallbacks,fallback
1,belongings,belonging
1,tapes,tape
4,commuters,commuter
4,wis,-2
8,pascals,pascal
3,mus,-2
1,tabletops,tabletop
1,landslides,landslide
11,ceramics,ceramic
2,witnesses,witness
1,sweeteners,sweetener
25,sis,-2
1,businesss,business
4,wines,wine
10,npcs,npc
1,kickers,kicker
1,disciplines,discipline
1,xsss,-2
1,roundheads,roundhead
4,taps,tap
2,constructions,construction
1,cuisines,cuisine
1,parsnips,parsnip
2,specials,special
5,primers,primer
7,complexities,complexity
1,ornaments,ornament
2,kineses,kine
4,deviations,deviation
4,kcs,-2
4,segmentations,segmentation
2,lesions,lesion
1,nameplates,nameplate
1,darks,dark
4,etymologies,etymology
1,trustees,trustee
1,bookstores,bookstore
1,sirens,siren
14,hierarchies,hierarchy
2,debates,debate
3,socials,social
4,rituals,ritual
1,piranhas,piranha
27,disabilities,disability
1,coachings,coaching
2,commissions,commission
2,nebulae,nebula
1,syntaxes,syntax
63,acs,-2
55,iss,-2
1,axs,-2
2,squirrels,squirrel
94,baas,baa
8,lloyds,lloyd
194,coveralls,coverall
1,entertainers,entertainer
1,yaks,yak
2,meteors,meteor
1,heists,heist
3,negatives,negative
2,scrims,scrim
15,missionaries,missionary
106,formulae,formula
2,duos,duo
4,reeves,reef
1,mils,mil
1,stones,stone
39,tomatoes,tomato
20,groceries,grocery
2,summits,summit
3,redundancies,redundancy
1,losers,loser
1,voicerss,voicer
2,demands,demand
1,attempts,attempt
25,advisories,advisory
1,royalties,royalty
2,alliances,alliance
5,explosions,explosion
1,execs,exec
3,mustaches,mustache
1,rarities,rarity
161,aks,-2
4,arthurs,arthur
1,subdivisions,subdivision
1,moths,moth
58,capabilities,capability
1,swipes,swipe
29,opportunities,opportunity
4,profanities,profanity
