1,0004,-1,
1,0000000000000,-1,
1,0333,-1,
1,0183,-1,
1,01418471,-1,
1,0800,-1,
1,06044,-1,
1,0050,-1,
1,076,-1,
1,075,-1,
1,00028874,-1,
1,057,-1,
1,02,-1,
